REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
org.spacious_team.table_wrapper.api.TableCell	getValueOrDefault(java.lang.Object)	getValue()	org.spacious_team.table_wrapper.api.TableCell	SOURCE
org.spacious_team.table_wrapper.api.TableCell	getIntValueOrDefault(int)	getIntValue()	org.spacious_team.table_wrapper.api.TableCell	SOURCE
org.spacious_team.table_wrapper.api.TableCell	getLongValueOrDefault(long)	getLongValue()	org.spacious_team.table_wrapper.api.TableCell	SOURCE
org.spacious_team.table_wrapper.api.TableCell	getDoubleValue(double)	getDoubleValue()	org.spacious_team.table_wrapper.api.TableCell	SOURCE
org.spacious_team.table_wrapper.api.TableCell	getBigDecimalValueOrDefault(java.math.BigDecimal)	getBigDecimalValue()	org.spacious_team.table_wrapper.api.TableCell	SOURCE
org.spacious_team.table_wrapper.api.TableCell	getStringValueOrDefault(java.lang.String)	getStringValue()	org.spacious_team.table_wrapper.api.TableCell	SOURCE
org.spacious_team.table_wrapper.api.TableCell	getInstantValueOrDefault(java.time.Instant)	getInstantValue()	org.spacious_team.table_wrapper.api.TableCell	SOURCE
org.spacious_team.table_wrapper.api.TableCell	getLocalDateTimeValueOrDefault(java.time.LocalDateTime)	getLocalDateTimeValue()	org.spacious_team.table_wrapper.api.TableCell	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.Class)	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.Class)	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.Class,int)	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,org.spacious_team.table_wrapper.api.TableCellRange,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.Class,int)	getTableCellRange(java.lang.String,int,java.lang.String)	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.Class,int)	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,org.spacious_team.table_wrapper.api.TableCellRange,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.Class,int)	getTableCellRange(java.lang.String,int)	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class)	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class)	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	getTableCellRange(java.util.function.Predicate,int,java.util.function.Predicate)	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	equals(java.lang.Object)	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	find(int,int,java.util.function.Predicate)	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	getFirstRow()	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	getFirstRow()	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	equals(java.lang.Object)	org.spacious_team.table_wrapper.api.TableCellAddress	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	getStringValue()	org.spacious_team.table_wrapper.api.TableCell	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	getCell(org.spacious_team.table_wrapper.api.TableCellAddress)	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,org.spacious_team.table_wrapper.api.TableCellRange,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	getTableCellRange(java.util.function.Predicate,int)	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	equals(java.lang.Object)	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	find(int,int,java.util.function.Predicate)	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	getFirstRow()	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	getFirstRow()	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	equals(java.lang.Object)	org.spacious_team.table_wrapper.api.TableCellAddress	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	getStringValue()	org.spacious_team.table_wrapper.api.TableCell	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	getCell(org.spacious_team.table_wrapper.api.TableCellAddress)	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class,int)	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,org.spacious_team.table_wrapper.api.TableCellRange,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.Class)	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.String,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.Class)	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.String,java.lang.Class,int)	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,org.spacious_team.table_wrapper.api.TableCellRange,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.String,java.lang.Class,int)	addRowsToTop(int)	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.String,java.lang.Class,int)	getTableCellRange(java.lang.String,int,java.lang.String)	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.Class,int)	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,org.spacious_team.table_wrapper.api.TableCellRange,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.Class,int)	addRowsToTop(int)	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.lang.String,java.lang.Class,int)	getTableCellRange(java.lang.String,int)	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class)	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.util.function.Predicate,java.lang.Class)	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.util.function.Predicate,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,org.spacious_team.table_wrapper.api.TableCellRange,java.lang.Class,int)	org.spacious_team.table_wrapper.api.TableFactory	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	addRowsToTop(int)	org.spacious_team.table_wrapper.api.TableCellRange	SOURCE
org.spacious_team.table_wrapper.api.TableFactory	createNameless(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,java.util.function.Predicate,java.util.function.Predicate,java.lang.Class,int)	getTableCellRange(java.util.function.Predicate,int,java.util.function.Predicate)	org.spacious_team.table_wrapper.api.ReportPage	SOURCE
